ano;mes;risp;aisp;cisp;hom_doloso;lesao_corp_morte;latrocinio;morte_transito;suicidio;morte_esclarecer;tentat_hom;feminicidio;estupro;morte_intervencao;roubo_veiculo;roubo_carga;roubo_banco;furto_veiculo;trafico_drogas;pessoa_localizada;pessoa_desaparecida;arma_fogo_carabina;arma_fogo_espingarda;arma_fogo_fuzil;arma_fogo_metralhadora;arma_fogo_pistola;arma_fogo_revolver;arma_fogo_submetralhadora;arma_fogo_outras;pol_militares_mortos;pol_civis_mortos;fase
2019;3;6;36;142;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;3;6;29;143;3;0;0;1;0;0;1;0;2;0;0;0;0;6;76;2;2;0;1;0;0;1;3;0;0;0;0;Consolidado com errata
2019;3;6;29;144;0;0;0;0;0;0;1;0;1;0;0;0;0;0;21;2;2;0;1;0;0;0;0;0;1;0;0;Consolidado com errata
2019;3;6;8;145;6;0;0;0;0;1;7;0;2;0;0;0;0;7;10;1;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;3;6;8;146;2;0;0;3;0;0;17;0;11;0;9;3;0;4;40;0;3;0;5;0;0;9;27;0;1;0;0;Consolidado com errata
2019;3;6;8;147;2;0;0;0;0;1;2;0;2;0;1;0;0;4;10;0;0;0;1;0;0;0;1;0;0;0;0;Consolidado com errata
2019;3;6;29;148;1;0;0;0;0;0;0;0;2;0;0;1;0;0;12;0;1;0;1;0;0;1;0;0;0;0;0;Consolidado com errata
2019;3;7;11;151;1;0;0;2;0;5;4;0;5;0;0;1;0;10;48;7;9;0;4;0;0;5;11;0;2;0;0;Consolidado com errata
2019;3;7;11;152;0;0;0;0;0;1;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2019;3;7;11;153;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7;1;0;0;12;1;0;0;3;0;3;0;0;Consolidado com errata
2019;3;7;11;154;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;0;0;2;0;0;0;1;0;0;0;0;Consolidado com errata
2019;3;6;36;155;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;Consolidado com errata
2019;3;7;11;156;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2019;3;7;11;157;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;3;7;11;158;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;7;0;0;Consolidado com errata
2019;3;4;35;159;2;0;0;1;0;1;6;1;2;1;4;0;0;3;11;0;0;0;1;0;0;1;1;0;0;0;0;Consolidado com errata
2019;3;5;33;165;2;0;0;3;0;0;0;0;2;0;2;0;0;3;11;2;0;0;1;0;0;1;0;0;3;0;0;Consolidado com errata
2019;3;5;33;166;17;0;1;0;1;1;22;0;7;0;21;1;2;6;15;0;1;0;0;1;0;2;4;0;0;0;0;Consolidado com errata
2019;3;5;33;167;3;0;0;0;0;0;3;0;2;0;2;0;0;2;12;0;0;0;3;0;0;2;0;0;0;0;0;Consolidado com errata
2019;3;5;28;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;1;5;1;1;0;0;0;0;0;0;0;2;0;1;0;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;1;5;4;1;0;0;4;0;4;0;0;0;1;8;0;0;1;7;4;3;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;1;5;5;3;0;0;1;1;3;0;0;0;0;5;1;0;3;10;2;4;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;1;4;6;1;1;0;1;1;1;2;0;0;0;16;5;0;11;4;0;0;0;0;0;0;3;1;0;0;0;0;Consolidado com errata
2019;4;1;5;7;0;0;0;0;1;0;0;0;0;0;0;1;0;5;2;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;1;2;9;1;0;0;2;1;0;2;0;1;4;34;3;0;8;9;1;1;0;0;0;0;4;1;0;0;0;0;Consolidado com errata
2019;4;1;2;10;1;0;0;0;1;3;0;0;2;0;19;1;1;8;3;1;3;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;1;23;11;0;0;0;0;0;6;1;0;0;0;0;0;0;1;5;2;3;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2019;4;1;19;12;1;0;0;1;0;5;0;0;0;1;0;0;0;3;4;3;4;0;0;0;0;5;3;0;0;0;0;Consolidado com errata
2019;4;1;19;13;0;0;0;0;0;6;0;0;1;0;1;0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;1;23;14;0;0;0;0;1;0;3;0;0;0;2;0;0;5;9;2;4;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2019;4;1;23;15;2;0;0;0;0;1;2;0;2;0;8;0;0;4;8;1;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;2;31;16;57;0;0;2;2;3;1;0;6;0;19;1;0;39;6;6;6;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2019;4;1;4;17;0;0;0;1;1;6;1;0;3;1;25;3;0;13;11;1;2;0;1;0;0;3;2;0;0;0;0;Consolidado com errata
2019;4;1;6;18;0;0;0;0;0;1;0;0;1;0;37;3;0;7;10;1;4;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2019;4;1;6;19;0;0;0;1;0;3;10;0;3;1;18;2;0;5;16;2;1;0;0;0;0;3;0;0;0;0;0;Consolidado com errata
2019;4;1;6;20;0;0;0;0;3;12;5;0;0;1;37;4;1;12;8;3;6;0;0;0;0;2;1;0;0;0;0;Consolidado com errata
2019;4;1;22;21;4;0;0;2;1;11;6;0;11;0;53;11;0;8;25;3;7;0;0;1;0;4;0;1;0;0;0;Consolidado com errata
2019;4;1;16;22;1;0;0;4;0;2;2;0;2;3;36;11;0;20;18;0;4;0;0;8;1;1;0;0;0;0;0;Consolidado com errata
2019;4;1;3;23;1;0;0;0;0;3;0;0;0;0;26;1;0;11;2;3;2;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2019;4;1;3;24;3;0;0;1;0;5;6;0;2;2;28;4;0;10;3;1;3;0;1;3;0;2;0;0;0;0;0;Consolidado com errata
2019;4;1;3;25;2;0;0;0;0;3;6;0;1;4;44;5;0;2;9;4;5;0;0;0;0;2;1;0;0;0;0;Consolidado com errata
2019;4;1;3;26;3;0;0;1;0;4;1;0;0;0;21;2;0;10;4;2;2;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;2;41;27;3;0;0;1;1;2;3;0;11;3;139;15;0;23;3;2;2;0;0;1;0;3;2;1;0;0;0;Consolidado com errata
2019;4;2;18;28;6;0;0;1;1;5;10;0;1;1;19;3;0;8;2;1;3;0;0;3;0;0;1;0;0;0;0;Consolidado com errata
2019;4;2;9;29;3;0;2;1;0;8;0;0;4;1;69;4;0;13;8;4;7;0;0;7;0;9;3;0;1;0;0;Consolidado com errata
2019;4;2;9;30;5;0;0;0;0;4;2;0;0;0;47;2;0;14;4;2;2;0;0;0;0;2;2;0;0;0;0;Consolidado com errata
2019;4;2;41;31;2;0;0;0;1;6;5;0;0;1;73;5;0;20;2;2;2;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2019;4;2;18;32;5;0;0;2;1;13;8;0;11;4;53;5;0;18;12;8;12;0;1;2;0;15;2;0;0;0;0;Consolidado com errata
2019;4;2;14;33;3;0;0;0;1;4;5;0;12;3;96;28;3;36;7;5;6;0;0;1;0;3;1;0;0;0;0;Consolidado com errata
2019;4;2;14;34;8;0;1;1;3;10;9;1;7;6;162;47;0;30;16;4;6;1;0;1;0;9;1;0;0;0;0;Consolidado com errata
2019;4;2;40;35;7;0;0;8;2;11;11;0;13;2;88;12;0;56;15;10;17;0;0;0;0;6;2;0;0;0;0;Consolidado com errata
2019;4;2;27;36;6;0;0;2;0;14;2;0;8;0;17;4;0;15;1;4;7;0;0;1;0;1;1;0;0;0;0;Consolidado com errata
2019;4;1;17;37;2;0;0;4;0;5;4;0;1;0;7;1;0;18;4;0;1;0;0;0;1;1;1;0;0;0;0;Consolidado com errata
2019;4;1;16;38;1;0;0;5;0;11;3;0;9;0;68;31;0;24;19;2;3;0;0;2;0;6;3;0;0;0;0;Consolidado com errata
2019;4;2;41;39;10;0;1;1;1;7;8;0;3;6;183;24;0;17;16;1;5;0;0;3;0;10;3;0;0;0;0;Consolidado com errata
2019;4;2;9;40;5;0;0;0;1;2;5;0;7;0;124;4;0;12;1;2;2;0;0;1;0;2;2;0;0;0;0;Consolidado com errata
2019;4;2;18;41;3;0;0;0;0;3;2;0;4;2;15;3;0;5;1;1;2;0;0;0;0;4;0;0;0;1;0;Consolidado com errata
2019;4;2;31;42;1;0;0;0;0;5;3;0;4;0;14;0;0;29;2;3;4;1;0;0;0;0;3;0;0;0;0;Consolidado com errata
2019;4;2;27;43;4;0;0;1;0;5;1;0;7;0;6;0;0;16;2;0;4;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;1;3;44;5;0;0;2;0;6;6;0;3;4;53;5;0;5;8;0;2;0;0;0;0;4;1;0;0;0;0;Consolidado com errata
2019;4;3;24;48;2;0;0;0;0;1;0;0;1;0;17;4;0;10;3;3;3;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;3;24;50;3;0;0;1;1;6;5;0;3;2;23;3;0;3;2;2;3;0;0;0;0;4;1;0;0;0;0;Consolidado com errata
2019;4;3;24;51;0;0;0;0;0;0;1;0;3;0;2;0;0;2;5;0;2;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;3;20;52;0;0;0;2;2;3;1;0;4;1;67;5;0;29;2;0;3;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2019;4;3;20;53;2;0;0;1;1;1;1;0;3;2;34;1;0;15;13;1;2;0;0;0;0;4;5;0;0;0;0;Consolidado com errata
2019;4;3;39;54;15;0;1;3;0;9;18;1;8;10;285;17;0;35;14;1;14;0;2;2;0;11;12;0;0;0;0;Consolidado com errata
2019;4;3;24;55;6;0;0;2;2;0;0;1;5;2;14;2;0;15;3;0;12;0;0;0;0;5;0;0;0;0;0;Consolidado com errata
2019;4;3;20;56;6;0;1;3;1;3;4;0;12;5;71;23;0;20;18;0;7;0;0;0;0;7;6;0;0;0;0;Consolidado com errata
2019;4;3;20;57;7;0;0;0;0;7;1;0;3;0;50;6;0;7;2;0;12;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2019;4;3;20;58;17;0;0;7;1;6;10;0;21;0;92;6;0;29;3;2;6;0;0;0;0;3;4;0;0;1;0;Consolidado com errata
2019;4;3;15;59;12;0;1;1;1;6;16;1;26;1;216;68;0;39;9;0;10;1;0;0;0;9;4;0;0;1;0;Consolidado com errata
2019;4;3;15;60;2;0;0;7;1;3;11;0;12;0;74;19;0;28;19;0;6;0;0;0;0;6;6;0;0;0;0;Consolidado com errata
2019;4;3;15;61;1;0;0;1;0;3;1;0;6;0;4;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;3;15;62;11;0;0;0;1;7;4;0;6;1;31;14;0;5;6;2;4;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2019;4;3;24;63;1;0;0;1;2;4;5;0;1;1;12;1;0;3;7;1;1;0;0;0;0;2;2;0;0;0;0;Consolidado com errata
2019;4;3;21;64;12;0;0;0;1;6;9;0;17;2;225;55;0;39;20;7;15;0;0;1;0;7;7;0;0;0;0;Consolidado com errata
2019;4;3;34;65;2;0;0;0;0;4;3;0;2;1;5;0;0;3;16;1;1;0;2;0;0;2;0;0;0;0;0;Consolidado com errata
2019;4;3;34;66;3;0;1;0;0;9;3;0;7;0;6;3;0;10;2;5;6;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;3;34;67;2;0;0;3;0;3;3;0;0;1;6;0;0;2;8;0;3;0;0;0;0;2;0;0;1;0;0;Consolidado com errata
2019;4;4;35;70;0;0;0;0;0;0;0;0;0;0;6;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;4;35;71;9;0;0;5;0;2;7;0;7;2;61;6;0;19;10;1;9;0;1;0;0;4;3;0;0;2;0;Consolidado com errata
2019;4;4;7;72;11;0;0;11;1;4;11;0;6;3;114;42;0;32;20;1;8;0;0;1;0;9;1;0;0;0;0;Consolidado com errata
2019;4;4;7;73;4;0;2;3;0;1;0;0;5;3;111;19;0;31;5;1;3;0;0;0;0;3;3;0;0;0;0;Consolidado com errata
2019;4;4;7;74;8;0;0;5;0;1;2;0;5;4;134;51;0;33;15;2;6;0;0;0;0;8;5;0;0;0;0;Consolidado com errata
2019;4;4;7;75;5;0;0;2;0;2;7;0;4;3;102;26;0;12;10;4;8;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2019;4;4;12;76;1;0;0;1;0;1;8;0;6;4;10;0;0;14;9;1;3;0;0;0;0;5;2;0;0;0;0;Consolidado com errata
2019;4;4;12;77;1;0;0;1;1;0;2;0;5;3;29;0;1;8;7;1;3;0;0;1;0;5;2;1;0;0;0;Consolidado com errata
2019;4;4;12;78;2;0;0;0;0;0;11;0;2;4;82;8;0;17;8;1;4;0;0;0;0;6;2;0;0;0;0;Consolidado com errata
2019;4;4;12;79;1;0;0;1;0;0;7;0;1;4;46;2;0;7;8;1;3;0;0;0;0;6;2;0;0;0;0;Consolidado com errata
2019;4;4;12;81;0;0;0;0;0;1;0;0;1;0;28;2;0;6;10;0;2;0;0;0;0;0;3;0;0;0;0;Consolidado com errata
2019;4;4;12;82;2;0;0;3;3;1;2;0;4;0;13;1;0;14;16;1;5;0;0;0;0;2;3;0;1;0;0;Consolidado com errata
2019;4;5;10;88;4;0;0;3;0;4;4;0;9;0;0;1;0;1;32;0;5;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;5;37;89;3;0;0;1;0;1;5;0;4;0;0;0;0;1;21;3;4;0;1;0;0;3;3;0;1;0;0;Consolidado com errata
2019;4;5;28;90;3;0;0;2;1;4;7;0;5;1;1;2;0;6;26;2;4;0;0;0;0;4;8;0;0;0;0;Consolidado com errata
2019;4;5;10;91;0;0;0;0;0;0;0;0;2;0;0;0;0;3;14;1;1;0;0;0;0;0;3;0;3;0;0;Consolidado com errata
2019;4;5;10;92;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;5;28;93;12;0;0;0;1;3;16;0;3;0;4;1;0;9;26;1;9;0;1;0;0;5;4;0;0;0;0;Consolidado com errata
2019;4;5;10;94;0;0;0;1;0;1;0;0;0;0;0;1;0;1;8;0;0;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2019;4;5;10;95;0;0;0;1;0;0;0;0;2;0;1;1;0;1;12;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;5;10;96;0;0;0;0;0;0;2;0;1;0;0;0;0;3;11;2;1;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2019;4;5;10;97;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;5;10;98;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;5;37;99;1;0;0;2;0;0;4;0;0;0;0;0;0;1;96;0;1;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2019;4;5;37;100;0;0;0;0;0;3;0;0;2;0;1;0;0;0;11;1;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;5;28;101;0;0;0;0;0;0;0;0;2;0;0;1;0;4;3;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;7;30;104;0;0;0;0;0;0;0;0;1;0;0;0;0;1;7;0;0;0;2;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;7;26;105;4;0;0;3;1;5;3;1;9;0;4;4;0;5;54;2;1;0;1;0;0;2;1;0;1;0;0;Consolidado com errata
2019;4;7;26;106;0;0;0;1;0;0;1;0;5;1;1;0;0;4;22;2;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;7;38;107;2;0;0;2;0;0;0;0;1;0;1;0;0;1;22;0;2;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2019;4;7;38;108;3;0;0;3;0;0;10;0;4;0;2;0;0;2;75;0;3;0;0;0;0;3;1;0;1;0;0;Consolidado com errata
2019;4;7;38;109;0;0;0;0;0;0;0;0;0;0;1;1;0;1;11;1;1;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;7;30;110;0;0;0;2;0;1;2;0;9;0;0;0;0;11;63;3;5;0;6;0;0;0;8;0;2;0;0;Consolidado com errata
2019;4;7;30;111;0;0;0;0;0;0;1;1;0;0;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;7;30;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;4;25;118;2;0;0;6;0;1;7;0;5;2;5;1;0;9;24;1;3;0;0;0;0;4;1;0;0;0;0;Consolidado com errata
2019;4;4;35;119;1;0;0;3;0;0;0;1;1;0;0;2;0;7;9;0;0;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2019;4;4;35;120;0;0;0;1;0;0;1;0;0;0;0;2;0;0;8;1;1;0;3;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;6;32;121;0;0;0;0;0;0;4;0;0;2;1;0;0;3;10;1;0;0;0;0;0;4;3;0;0;0;0;Consolidado com errata
2019;4;6;32;122;0;0;0;0;0;1;2;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;6;32;123;8;0;0;2;3;0;1;0;4;4;10;1;0;11;23;2;4;0;0;2;0;14;8;0;0;0;0;Consolidado com errata
2019;4;4;25;124;0;0;0;0;1;0;3;0;5;0;2;1;0;10;15;2;0;0;1;0;0;1;3;0;0;0;0;Consolidado com errata
2019;4;4;25;125;4;0;0;0;1;2;3;0;7;0;4;1;0;6;24;0;1;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2019;4;4;25;126;9;0;0;4;0;0;14;0;7;0;9;0;0;12;31;1;2;0;0;0;0;4;3;0;0;0;0;Consolidado com errata
2019;4;4;25;127;0;0;0;0;0;0;0;0;3;0;4;0;0;3;14;1;2;0;1;0;0;1;2;0;0;0;0;Consolidado com errata
2019;4;6;32;128;6;0;0;1;1;2;4;0;5;0;6;1;0;9;17;4;6;0;2;0;0;2;3;0;0;0;0;Consolidado com errata
2019;4;4;25;129;2;0;0;1;0;0;2;0;1;0;5;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;6;32;130;1;0;0;3;0;0;0;0;2;0;2;1;0;1;7;0;1;0;2;0;0;1;0;0;0;0;0;Consolidado com errata
2019;4;4;25;132;0;0;0;0;0;0;0;0;0;0;0;0;0;5;16;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;6;8;134;5;0;0;4;1;4;4;1;11;0;15;4;0;11;26;1;7;0;3;0;0;4;14;0;0;1;0;Consolidado com errata
2019;4;6;36;135;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2019;4;6;36;136;0;0;0;3;0;0;0;0;2;0;0;1;0;3;24;0;0;0;1;0;0;0;2;0;0;0;0;Consolidado com errata
2019;4;6;36;137;0;0;0;1;1;0;0;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2019;4;6;29;138;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;Consolidado com errata
2019;4;6;29;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;6;29;140;1;0;0;0;0;0;1;0;1;0;0;0;0;2;7;0;0;0;1;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;6;8;141;1;0;0;0;0;0;0;0;1;0;1;0;0;3;8;1;0;0;2;0;0;0;3;0;0;0;0;Consolidado com errata
2019;4;6;36;142;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;6;29;143;2;0;0;3;1;3;3;0;1;0;1;0;0;2;71;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;6;29;144;0;0;0;1;0;1;0;0;0;0;0;0;0;1;26;0;1;0;0;0;0;0;1;0;1;0;0;Consolidado com errata
2019;4;6;8;145;0;0;0;0;0;0;3;0;8;0;2;0;0;3;4;1;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;6;8;146;9;0;0;1;0;2;17;0;3;0;8;0;0;8;44;1;3;0;1;0;0;4;11;0;0;0;0;Consolidado com errata
2019;4;6;8;147;1;0;0;0;0;0;2;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;6;29;148;1;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;4;7;11;151;4;0;0;0;0;1;1;0;7;0;1;0;0;9;56;1;3;0;1;0;0;0;4;0;3;0;0;Consolidado com errata
2019;4;7;11;152;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;7;11;153;1;0;0;0;0;0;0;0;3;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2019;4;7;11;154;1;0;0;0;1;0;0;0;0;0;0;0;0;2;9;0;0;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2019;4;6;36;155;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;7;11;156;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;7;11;157;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;Consolidado com errata
2019;4;7;11;158;0;0;0;0;0;0;6;0;1;0;0;1;0;0;6;0;1;0;0;0;0;0;3;0;0;0;0;Consolidado com errata
2019;4;4;35;159;2;0;0;1;1;0;6;0;0;0;3;0;0;4;3;1;0;0;3;0;0;1;1;0;4;0;0;Consolidado com errata
2019;4;5;33;165;5;0;1;0;1;0;1;0;1;0;1;1;0;2;7;1;1;0;0;0;0;0;0;0;0;1;0;Consolidado com errata
2019;4;5;33;166;14;0;0;1;1;1;29;0;8;1;16;2;0;3;29;1;7;1;0;0;0;6;4;0;1;0;0;Consolidado com errata
2019;4;5;33;167;0;0;0;0;0;0;6;0;5;2;0;0;0;0;19;0;2;0;1;1;0;4;1;0;2;0;0;Consolidado com errata
2019;4;5;28;168;1;0;0;0;0;0;1;1;0;0;1;0;0;1;2;0;1;0;2;0;0;0;2;0;1;0;0;Consolidado com errata
2019;5;1;5;1;1;0;0;1;0;2;0;0;0;0;0;1;0;5;4;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;5;1;5;4;1;0;0;1;1;4;4;0;0;0;6;0;0;10;10;1;2;0;1;0;0;2;2;0;0;0;0;Consolidado com errata
2019;5;1;5;5;0;0;0;0;0;4;0;0;3;0;2;1;0;4;11;1;3;0;0;0;0;1;4;0;0;0;0;Consolidado com errata
2019;5;1;4;6;5;0;0;0;1;7;2;0;5;0;18;2;0;10;6;5;5;0;1;0;0;1;2;0;0;0;0;Consolidado com errata
2019;5;1;5;7;1;0;0;0;1;5;2;0;0;0;4;0;0;11;3;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;5;1;2;9;1;0;0;0;1;2;0;0;2;0;14;1;0;6;2;3;4;0;0;0;0;5;1;0;0;0;0;Consolidado com errata
2019;5;1;2;10;3;0;0;1;1;6;0;0;1;0;2;2;1;10;0;2;2;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;5;1;23;11;1;0;0;0;0;1;8;0;1;1;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2019;5;1;19;12;0;0;0;0;0;4;6;0;1;0;2;0;0;2;11;1;2;0;0;2;0;0;1;0;0;0;0;Consolidado com errata
2019;5;1;19;13;1;0;0;0;0;2;0;0;0;0;2;1;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;5;1;23;14;0;0;0;2;1;2;0;0;1;0;1;0;0;5;9;2;3;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2019;5;1;23;15;0;0;0;1;0;1;0;0;0;3;1;0;0;4;7;0;0;0;0;1;0;1;1;0;0;0;0;Consolidado com errata
2019;5;2;31;16;2;0;0;1;2;6;6;0;4;0;28;2;0;42;9;4;6;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2019;5;1;4;17;2;0;0;3;0;8;2;0;4;2;21;2;0;24;9;1;1;0;0;0;0;0;3;1;1;0;0;Consolidado com errata
2019;5;1;6;18;0;0;1;2;0;2;3;0;1;0;35;1;0;7;6;1;2;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;5;1;6;19;2;0;0;0;0;3;24;0;5;11;16;0;0;6;15;1;3;0;0;1;0;9;3;0;0;0;0;Consolidado com errata
2019;5;1;6;20;0;0;0;1;3;10;0;0;0;1;28;4;0;11;9;1;2;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2019;5;1;22;21;6;0;0;7;1;13;2;0;8;8;62;19;0;13;20;9;13;0;0;7;0;7;2;0;0;0;0;Consolidado com errata
2019;5;1;16;22;3;0;0;0;0;2;7;0;2;8;49;15;0;31;14;5;9;0;0;5;0;8;2;0;0;0;0;Consolidado com errata
2019;5;1;3;23;1;0;0;0;0;3;1;0;2;0;37;5;0;14;1;2;2;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2019;5;1;3;24;3;0;0;0;1;3;3;1;1;1;40;2;0;14;3;1;2;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2019;5;1;3;25;0;0;0;0;0;5;4;0;2;2;43;4;0;8;4;2;3;0;0;0;0;3;0;0;0;0;0;Consolidado com errata
2019;5;1;3;26;4;0;0;1;0;7;6;0;0;2;33;6;0;7;8;1;1;0;0;0;0;3;2;0;0;0;0;Consolidado com errata
2019;5;2;41;27;5;0;0;4;1;0;0;0;11;3;144;15;0;41;6;1;2;0;0;1;0;2;2;0;0;0;0;Consolidado com errata
2019;5;2;18;28;0;0;0;0;0;4;0;0;3;1;22;0;0;11;1;3;6;0;0;0;0;2;2;0;0;0;0;Consolidado com errata
2019;5;2;9;29;6;0;0;0;2;9;5;0;6;2;79;13;0;21;3;4;8;0;0;1;0;5;3;0;0;0;0;Consolidado com errata
2019;5;2;9;30;3;0;1;0;0;8;1;0;2;0;41;4;1;23;3;2;2;0;0;0;0;4;2;0;0;0;0;Consolidado com errata
2019;5;2;41;31;2;1;0;0;0;3;9;0;0;4;100;10;0;21;8;0;1;0;0;2;0;4;4;0;0;0;0;Consolidado com errata
