"CISP";"mes";"ano";"Roubo de bicicleta";"Furto de bicicleta"
"39";2;2022;0;0
"40";2;2022;0;1
"41";2;2022;0;2
"42";2;2022;0;5
"43";2;2022;0;1
"44";2;2022;0;1
"48";2;2022;0;0
"50";2;2022;0;2
"51";2;2022;0;0
"52";2;2022;0;5
"53";2;2022;0;1
"54";2;2022;0;0
"55";2;2022;0;1
"56";2;2022;0;0
"57";2;2022;0;1
"58";2;2022;0;1
"59";2;2022;0;0
"60";2;2022;0;1
"61";2;2022;0;0
"62";2;2022;1;1
"63";2;2022;0;0
"64";2;2022;0;2
"65";2;2022;0;2
"66";2;2022;1;5
"67";2;2022;0;4
"70";2;2022;0;1
"71";2;2022;0;0
"72";2;2022;0;0
"73";2;2022;0;0
"74";2;2022;0;0
"75";2;2022;0;0
"76";2;2022;0;11
"77";2;2022;0;10
"78";2;2022;0;0
"79";2;2022;0;0
"81";2;2022;0;5
"82";2;2022;0;1
"88";2;2022;0;1
"89";2;2022;0;4
"90";2;2022;0;0
"91";2;2022;0;2
"92";2;2022;0;0
"93";2;2022;0;1
"94";2;2022;0;0
"95";2;2022;0;0
"96";2;2022;0;0
"97";2;2022;0;0
"98";2;2022;0;0
"99";2;2022;0;0
"100";2;2022;0;0
"101";2;2022;0;0
"104";2;2022;0;0
"105";2;2022;0;0
"106";2;2022;0;0
"107";2;2022;0;0
"108";2;2022;0;0
"109";2;2022;0;1
"110";2;2022;0;1
"111";2;2022;0;0
"112";2;2022;0;0
"118";2;2022;0;1
"119";2;2022;0;1
"120";2;2022;0;0
"121";2;2022;0;1
"122";2;2022;0;0
"123";2;2022;0;2
"124";2;2022;0;1
"125";2;2022;0;2
"126";2;2022;0;3
"127";2;2022;0;0
"128";2;2022;0;1
"129";2;2022;0;1
"130";2;2022;0;0
"132";2;2022;0;0
"134";2;2022;0;13
"135";2;2022;0;0
"136";2;2022;0;0
"137";2;2022;0;0
"138";2;2022;0;0
"139";2;2022;0;0
"140";2;2022;0;0
"141";2;2022;0;0
"142";2;2022;0;0
"143";2;2022;0;1
"144";2;2022;0;0
"145";2;2022;0;4
"146";2;2022;0;2
"147";2;2022;0;0
"148";2;2022;0;1
"151";2;2022;0;1
"152";2;2022;0;0
"153";2;2022;0;1
"154";2;2022;0;0
"155";2;2022;0;0
"156";2;2022;0;0
"157";2;2022;0;0
"158";2;2022;0;0
"159";2;2022;0;0
"165";2;2022;0;0
"166";2;2022;0;1
"167";2;2022;0;0
"168";2;2022;0;0
"1";3;2022;1;4
"4";3;2022;0;1
"5";3;2022;2;12
"6";3;2022;0;1
"7";3;2022;0;1
"9";3;2022;2;14
"10";3;2022;1;14
"11";3;2022;0;0
"12";3;2022;1;21
"13";3;2022;0;10
"14";3;2022;0;22
"15";3;2022;0;4
"16";3;2022;1;11
"17";3;2022;0;2
"18";3;2022;1;6
"19";3;2022;0;6
"20";3;2022;0;4
"21";3;2022;0;0
"22";3;2022;0;0
"23";3;2022;0;0
"24";3;2022;1;0
"25";3;2022;0;0
"26";3;2022;0;0
"27";3;2022;0;2
"28";3;2022;0;1
"29";3;2022;0;3
"30";3;2022;0;0
"31";3;2022;0;0
"32";3;2022;0;4
"33";3;2022;0;4
"34";3;2022;0;4
"35";3;2022;0;5
"36";3;2022;0;2
"37";3;2022;0;0
"38";3;2022;0;0
"39";3;2022;0;3
"40";3;2022;0;0
"41";3;2022;0;0
"42";3;2022;0;18
"43";3;2022;0;0
"44";3;2022;0;1
"48";3;2022;0;1
"50";3;2022;0;1
"51";3;2022;0;0
"52";3;2022;0;6
"53";3;2022;0;3
"54";3;2022;0;1
"55";3;2022;0;1
"56";3;2022;0;0
"57";3;2022;0;0
"58";3;2022;0;0
"59";3;2022;0;1
"60";3;2022;0;1
"61";3;2022;0;3
"62";3;2022;0;0
"63";3;2022;0;0
"64";3;2022;0;1
"65";3;2022;0;1
"66";3;2022;1;8
"67";3;2022;0;0
"70";3;2022;0;0
"71";3;2022;0;0
"72";3;2022;0;1
"73";3;2022;0;1
"74";3;2022;0;0
"75";3;2022;0;0
"76";3;2022;0;20
"77";3;2022;0;25
"78";3;2022;0;3
"79";3;2022;0;2
"81";3;2022;0;3
"82";3;2022;0;2
"88";3;2022;0;0
"89";3;2022;0;5
"90";3;2022;0;1
"91";3;2022;0;2
"92";3;2022;0;0
"93";3;2022;0;2
"94";3;2022;0;0
"95";3;2022;0;1
"96";3;2022;0;0
"97";3;2022;0;0
"98";3;2022;0;0
"99";3;2022;0;0
"100";3;2022;0;0
"101";3;2022;0;0
"104";3;2022;0;0
"105";3;2022;0;0
"106";3;2022;0;0
"107";3;2022;0;1
"108";3;2022;0;2
"109";3;2022;0;0
"110";3;2022;0;0
"111";3;2022;0;0
"112";3;2022;0;0
"118";3;2022;1;0
"119";3;2022;0;1
"120";3;2022;0;1
"121";3;2022;0;0
"122";3;2022;0;0
"123";3;2022;0;5
"124";3;2022;1;1
"125";3;2022;0;1
"126";3;2022;0;7
"127";3;2022;0;0
"128";3;2022;1;1
"129";3;2022;0;2
"130";3;2022;0;3
"132";3;2022;0;1
"134";3;2022;0;18
"135";3;2022;0;0
"136";3;2022;0;2
"137";3;2022;0;0
"138";3;2022;0;0
"139";3;2022;0;0
"140";3;2022;0;0
"141";3;2022;0;1
"142";3;2022;0;0
"143";3;2022;0;0
"144";3;2022;0;2
"145";3;2022;0;1
"146";3;2022;1;1
"147";3;2022;0;0
"148";3;2022;0;0
"151";3;2022;0;1
"152";3;2022;0;0
"153";3;2022;0;0
"154";3;2022;0;2
"155";3;2022;0;0
"156";3;2022;0;0
"157";3;2022;0;0
"158";3;2022;0;0
"159";3;2022;0;0
"165";3;2022;0;0
"166";3;2022;0;0
"167";3;2022;0;0
"168";3;2022;0;0
"1";4;2022;1;3
"4";4;2022;0;1
"5";4;2022;1;12
"6";4;2022;0;1
"7";4;2022;0;1
"9";4;2022;5;16
"10";4;2022;1;15
"11";4;2022;0;0
"12";4;2022;0;35
"13";4;2022;0;8
"14";4;2022;0;22
"15";4;2022;0;5
"16";4;2022;0;7
"17";4;2022;0;1
"18";4;2022;0;11
"19";4;2022;0;7
"20";4;2022;0;6
"21";4;2022;0;0
"22";4;2022;0;0
"23";4;2022;0;1
"24";4;2022;0;0
"25";4;2022;0;0
"26";4;2022;0;0
"27";4;2022;0;2
"28";4;2022;0;2
"29";4;2022;0;2
"30";4;2022;0;0
"31";4;2022;0;0
"32";4;2022;0;2
"33";4;2022;0;5
"34";4;2022;0;1
"35";4;2022;0;5
"36";4;2022;0;0
"37";4;2022;0;1
"38";4;2022;0;0
"39";4;2022;0;0
"40";4;2022;0;2
"41";4;2022;0;0
"42";4;2022;0;8
"43";4;2022;0;0
"44";4;2022;0;0
"48";4;2022;0;2
"50";4;2022;0;0
"51";4;2022;0;2
"52";4;2022;0;4
"53";4;2022;0;1
"54";4;2022;0;0
"55";4;2022;0;1
"56";4;2022;0;2
"57";4;2022;0;2
"58";4;2022;0;0
"59";4;2022;0;0
"60";4;2022;0;1
"61";4;2022;0;2
"62";4;2022;0;1
"63";4;2022;0;0
"64";4;2022;1;1
"65";4;2022;0;2
"66";4;2022;0;2
"67";4;2022;0;0
"70";4;2022;0;2
"71";4;2022;0;0
"72";4;2022;0;1
"73";4;2022;0;0
"74";4;2022;0;0
"75";4;2022;0;1
"76";4;2022;1;12
"77";4;2022;0;22
"78";4;2022;0;0
"79";4;2022;0;1
"81";4;2022;0;2
"82";4;2022;0;2
"88";4;2022;0;1
"89";4;2022;0;2
"90";4;2022;0;1
"91";4;2022;0;0
"92";4;2022;0;0
"93";4;2022;0;1
"94";4;2022;0;0
"95";4;2022;0;0
"96";4;2022;0;0
"97";4;2022;0;0
"98";4;2022;0;0
"99";4;2022;0;1
"100";4;2022;0;0
"101";4;2022;0;0
"104";4;2022;0;0
"105";4;2022;0;0
"106";4;2022;0;0
"107";4;2022;0;0
"108";4;2022;0;1
"109";4;2022;0;0
"110";4;2022;0;0
"111";4;2022;0;0
"112";4;2022;0;0
"118";4;2022;0;1
"119";4;2022;0;1
"120";4;2022;0;1
"121";4;2022;0;0
"122";4;2022;0;2
"123";4;2022;0;4
"124";4;2022;0;0
"125";4;2022;0;0
"126";4;2022;0;2
"127";4;2022;0;1
"128";4;2022;0;0
"129";4;2022;0;2
"130";4;2022;0;0
"132";4;2022;0;0
"134";4;2022;0;5
"135";4;2022;0;0
"136";4;2022;0;2
"137";4;2022;0;0
"138";4;2022;0;0
"139";4;2022;0;0
"140";4;2022;0;0
"141";4;2022;0;1
"142";4;2022;0;1
"143";4;2022;0;2
"144";4;2022;0;1
"145";4;2022;0;1
"146";4;2022;0;2
"147";4;2022;0;0
"148";4;2022;0;0
"151";4;2022;0;2
"152";4;2022;0;0
"153";4;2022;0;0
"154";4;2022;0;0
"155";4;2022;0;0
"156";4;2022;0;0
"157";4;2022;0;0
"158";4;2022;0;0
"159";4;2022;0;0
"165";4;2022;0;0
"166";4;2022;0;2
"167";4;2022;0;1
"168";4;2022;0;0
"1";5;2022;0;4
"4";5;2022;0;1
"5";5;2022;4;6
"6";5;2022;0;3
"7";5;2022;0;0
"9";5;2022;2;17
"10";5;2022;1;25
"11";5;2022;0;0
"12";5;2022;0;9
"13";5;2022;0;6
"14";5;2022;0;20
"15";5;2022;0;3
"16";5;2022;0;7
"17";5;2022;0;0
"18";5;2022;0;7
"19";5;2022;0;2
"20";5;2022;1;3
"21";5;2022;0;0
"22";5;2022;0;1
"23";5;2022;1;2
"24";5;2022;1;0
"25";5;2022;0;0
"26";5;2022;0;0
"27";5;2022;0;3
"28";5;2022;0;0
"29";5;2022;0;1
"30";5;2022;0;0
"31";5;2022;0;0
"32";5;2022;0;7
"33";5;2022;0;2
"34";5;2022;0;2
"35";5;2022;0;5
"36";5;2022;0;2
"37";5;2022;0;0
"38";5;2022;0;1
"39";5;2022;0;0
"40";5;2022;1;1
"41";5;2022;0;1
"42";5;2022;2;12
"43";5;2022;0;1
"44";5;2022;0;2
"48";5;2022;0;1
"50";5;2022;0;1
"51";5;2022;0;1
"52";5;2022;0;3
"53";5;2022;0;0
"54";5;2022;0;3
"55";5;2022;0;0
"56";5;2022;0;0
"57";5;2022;0;4
"58";5;2022;0;3
"59";5;2022;0;0
"60";5;2022;0;2
"61";5;2022;0;0
"62";5;2022;0;1
"63";5;2022;0;0
"64";5;2022;1;1
"65";5;2022;1;1
"66";5;2022;0;2
"67";5;2022;0;1
"70";5;2022;0;3
"71";5;2022;0;1
"72";5;2022;0;1
"73";5;2022;0;0
"74";5;2022;0;0
"75";5;2022;0;0
"76";5;2022;0;8
"77";5;2022;0;22
"78";5;2022;0;0
"79";5;2022;0;1
"81";5;2022;0;2
"82";5;2022;0;1
"88";5;2022;0;1
"89";5;2022;0;3
"90";5;2022;0;2
"91";5;2022;0;1
"92";5;2022;0;0
"93";5;2022;0;0
"94";5;2022;0;0
"95";5;2022;0;0
"96";5;2022;0;0
"97";5;2022;0;0
"98";5;2022;0;0
"99";5;2022;0;0
"100";5;2022;0;0
"101";5;2022;0;0
"104";5;2022;0;0
"105";5;2022;0;1
"106";5;2022;0;0
"107";5;2022;0;0
"108";5;2022;0;2
"109";5;2022;0;1
"110";5;2022;0;1
"111";5;2022;0;0
"112";5;2022;0;0
"118";5;2022;0;5
"119";5;2022;0;0
"120";5;2022;0;0
"121";5;2022;0;0
"122";5;2022;0;0
"123";5;2022;0;4
"124";5;2022;0;3
"125";5;2022;0;0
"126";5;2022;0;2
"127";5;2022;0;0
"128";5;2022;1;1
"129";5;2022;0;5
"130";5;2022;0;0
"132";5;2022;0;0
"134";5;2022;0;9
"135";5;2022;0;0
"136";5;2022;1;2
"137";5;2022;0;1
"138";5;2022;0;0
"139";5;2022;0;3
"140";5;2022;0;0
"141";5;2022;0;0
"142";5;2022;0;0
"143";5;2022;0;1
"144";5;2022;0;2
"145";5;2022;0;0
"146";5;2022;1;1
"147";5;2022;0;0
"148";5;2022;0;3
"151";5;2022;0;1
"152";5;2022;0;0
"153";5;2022;0;0
"154";5;2022;0;0
"155";5;2022;0;0
"156";5;2022;0;0
"157";5;2022;0;0
"158";5;2022;0;0
"159";5;2022;0;1
"165";5;2022;0;1
"166";5;2022;0;0
"167";5;2022;0;1
"168";5;2022;0;0
"1";6;2022;0;1
"4";6;2022;0;0
"5";6;2022;1;12
"6";6;2022;1;2
"7";6;2022;0;0
"9";6;2022;1;13
"10";6;2022;2;19
"11";6;2022;0;0
"12";6;2022;0;15
"13";6;2022;0;4
"14";6;2022;0;25
"15";6;2022;1;1
"16";6;2022;0;9
"17";6;2022;0;0
"18";6;2022;0;1
"19";6;2022;0;3
"20";6;2022;0;5
"21";6;2022;0;0
"22";6;2022;0;0
"23";6;2022;0;1
"24";6;2022;2;1
"25";6;2022;0;1
"26";6;2022;1;0
"27";6;2022;0;0
"28";6;2022;0;0
"29";6;2022;0;1
"30";6;2022;0;0
"31";6;2022;0;1
"32";6;2022;0;1
"33";6;2022;1;2
"34";6;2022;0;1
"35";6;2022;0;2
"36";6;2022;0;2
"37";6;2022;0;0
"38";6;2022;0;0
"39";6;2022;1;2
"40";6;2022;0;0
"41";6;2022;0;0
"42";6;2022;0;10
"43";6;2022;0;0
"44";6;2022;0;0
"48";6;2022;0;1
"50";6;2022;0;0
"51";6;2022;0;2
"52";6;2022;0;2
"53";6;2022;0;0
"54";6;2022;0;1
"55";6;2022;0;2
"56";6;2022;0;0
"57";6;2022;1;1
"58";6;2022;0;0
"59";6;2022;0;2
"60";6;2022;0;2
"61";6;2022;0;3
"62";6;2022;0;1
"63";6;2022;0;0
"64";6;2022;0;0
"65";6;2022;0;2
"66";6;2022;0;4
"67";6;2022;0;0
"70";6;2022;0;0
"71";6;2022;0;0
"72";6;2022;0;1
"73";6;2022;0;1
"74";6;2022;1;0
"75";6;2022;0;1
"76";6;2022;1;2
"77";6;2022;0;9
"78";6;2022;0;1
"79";6;2022;0;0
"81";6;2022;0;0
"82";6;2022;0;5
"88";6;2022;0;1
"89";6;2022;0;1
"90";6;2022;0;0
"91";6;2022;0;0
"92";6;2022;0;0
"93";6;2022;0;0
"94";6;2022;0;0
"95";6;2022;0;0
"96";6;2022;0;0
"97";6;2022;0;1
"98";6;2022;0;0
"99";6;2022;0;0
"100";6;2022;0;0
"101";6;2022;0;1
"104";6;2022;0;0
"105";6;2022;0;0
"106";6;2022;0;0
"107";6;2022;0;0
"108";6;2022;0;3
"109";6;2022;0;1
"110";6;2022;0;0
"111";6;2022;0;0
"112";6;2022;0;0
"118";6;2022;1;1
"119";6;2022;0;0
"120";6;2022;0;0
"121";6;2022;0;2
"122";6;2022;0;0
"123";6;2022;1;4
"124";6;2022;0;0
"125";6;2022;0;0
"126";6;2022;0;1
"127";6;2022;0;1
"128";6;2022;0;2
"129";6;2022;0;2
"130";6;2022;0;1
"132";6;2022;0;0
"134";6;2022;0;10
"135";6;2022;0;0
"136";6;2022;0;2
"137";6;2022;0;0
"138";6;2022;0;0
"139";6;2022;0;2
"140";6;2022;0;0
"141";6;2022;0;0
"142";6;2022;0;0
"143";6;2022;0;3
"144";6;2022;0;0
"145";6;2022;0;0
"146";6;2022;0;1
"147";6;2022;0;0
"148";6;2022;0;4
"151";6;2022;0;0
"152";6;2022;0;0
"153";6;2022;0;0
"154";6;2022;0;0
"155";6;2022;0;0
"156";6;2022;0;0
"157";6;2022;0;0
"158";6;2022;0;0
"159";6;2022;0;0
"165";6;2022;0;0
"166";6;2022;0;0
"167";6;2022;0;0
"168";6;2022;0;0
"1";7;2022;0;2
"4";7;2022;0;2
"5";7;2022;2;13
"6";7;2022;0;1
"7";7;2022;0;1
"9";7;2022;0;13
"10";7;2022;0;19
"11";7;2022;0;0
"12";7;2022;0;16
"13";7;2022;0;11
"14";7;2022;2;32
"15";7;2022;0;5
"16";7;2022;0;8
"17";7;2022;0;0
"18";7;2022;0;6
"19";7;2022;0;11
"20";7;2022;0;6
"21";7;2022;0;1
"22";7;2022;0;2
"23";7;2022;0;0
"24";7;2022;0;1
"25";7;2022;0;1
"26";7;2022;1;1
"27";7;2022;0;4
"28";7;2022;0;0
"29";7;2022;0;0
"30";7;2022;0;1
"31";7;2022;0;0
"32";7;2022;1;4
"33";7;2022;1;4
"34";7;2022;0;3
"35";7;2022;0;7
"36";7;2022;0;1
"37";7;2022;0;1
"38";7;2022;0;0
"39";7;2022;0;0
"40";7;2022;1;0
"41";7;2022;0;0
"42";7;2022;0;4
"43";7;2022;0;0
"44";7;2022;0;0
"48";7;2022;0;2
"50";7;2022;1;0
"51";7;2022;0;1
"52";7;2022;0;1
"53";7;2022;0;1
"54";7;2022;0;0
"55";7;2022;0;1
"56";7;2022;0;2
"57";7;2022;0;1
"58";7;2022;0;1
"59";7;2022;0;1
"60";7;2022;0;1
"61";7;2022;0;2
"62";7;2022;0;1
"63";7;2022;0;0
"64";7;2022;0;0
"65";7;2022;0;2
"66";7;2022;1;6
"67";7;2022;0;0
"70";7;2022;0;0
"71";7;2022;0;0
"72";7;2022;0;0
"73";7;2022;0;0
"74";7;2022;0;0
"75";7;2022;0;0
"76";7;2022;0;5
"77";7;2022;0;16
"78";7;2022;0;2
"79";7;2022;0;2
"81";7;2022;0;2
"82";7;2022;0;3
"88";7;2022;0;1
"89";7;2022;0;1
"90";7;2022;0;0
"91";7;2022;0;0
"92";7;2022;0;0
"93";7;2022;0;4
"94";7;2022;0;0
"95";7;2022;0;0
"96";7;2022;0;0
"97";7;2022;0;0
"98";7;2022;0;0
"99";7;2022;0;0
"100";7;2022;0;0
"101";7;2022;0;0
"104";7;2022;0;0
"105";7;2022;0;0
"106";7;2022;0;0
"107";7;2022;0;0
"108";7;2022;0;2
"109";7;2022;0;0
"110";7;2022;0;0
"111";7;2022;0;0
"112";7;2022;0;0
"118";7;2022;0;0
"119";7;2022;0;1
"120";7;2022;0;0
"121";7;2022;0;1
"122";7;2022;0;0
"123";7;2022;0;5
"124";7;2022;0;4
"125";7;2022;0;0
"126";7;2022;0;2
"127";7;2022;0;2
"128";7;2022;0;4
"129";7;2022;0;0
"130";7;2022;0;0
"132";7;2022;0;1
"134";7;2022;0;21
"135";7;2022;0;0
"136";7;2022;0;6
"137";7;2022;0;0
"138";7;2022;0;0
"139";7;2022;0;2
"140";7;2022;0;1
"141";7;2022;0;0
"142";7;2022;0;0
"143";7;2022;0;1
"144";7;2022;0;1
"145";7;2022;0;1
"146";7;2022;0;3
"147";7;2022;0;0
"148";7;2022;0;2
"151";7;2022;0;0
"152";7;2022;0;0
"153";7;2022;0;1
"154";7;2022;0;0
"155";7;2022;0;0
"156";7;2022;0;0
"157";7;2022;0;0
"158";7;2022;0;0
"159";7;2022;0;0
"165";7;2022;0;0
"166";7;2022;0;0
"167";7;2022;0;2
"168";7;2022;0;0
"1";8;2022;0;3
"4";8;2022;0;2
"5";8;2022;0;18
"6";8;2022;0;0
"7";8;2022;0;0
"9";8;2022;0;9
"10";8;2022;0;22
"11";8;2022;0;0
"12";8;2022;0;16
"13";8;2022;0;4
"14";8;2022;0;14
"15";8;2022;0;4
"16";8;2022;0;7
"17";8;2022;1;2
"18";8;2022;0;4
"19";8;2022;0;7
"20";8;2022;0;6
"21";8;2022;1;1
"22";8;2022;0;1
"23";8;2022;0;1
"24";8;2022;0;2
"25";8;2022;0;0
"26";8;2022;0;0
"27";8;2022;0;0
"28";8;2022;0;0
"29";8;2022;1;2
"30";8;2022;0;0
"31";8;2022;0;0
"32";8;2022;1;4
"33";8;2022;0;4
"34";8;2022;0;0
"35";8;2022;0;1
"36";8;2022;1;3
"37";8;2022;0;0
"38";8;2022;1;1
"39";8;2022;1;0
"40";8;2022;0;0
"41";8;2022;0;0
"42";8;2022;0;12
"43";8;2022;1;1
"44";8;2022;0;0
"48";8;2022;0;3
"50";8;2022;0;1
"51";8;2022;0;0
"52";8;2022;0;2
"53";8;2022;0;0
"54";8;2022;0;0
"55";8;2022;0;1
"56";8;2022;0;1
"57";8;2022;0;0
"58";8;2022;0;1
"59";8;2022;0;0
"60";8;2022;0;2
"61";8;2022;0;0
"62";8;2022;0;4
"63";8;2022;0;0
"64";8;2022;0;1
"65";8;2022;0;3
"66";8;2022;0;1
"67";8;2022;0;0
"70";8;2022;0;3
"71";8;2022;0;0
"72";8;2022;0;0
"73";8;2022;0;0
"74";8;2022;0;0
"75";8;2022;0;0
"76";8;2022;0;4
"77";8;2022;1;10
"78";8;2022;1;2
"79";8;2022;0;1
"81";8;2022;0;1
"82";8;2022;0;1
"88";8;2022;0;0
"89";8;2022;0;3
"90";8;2022;0;0
"91";8;2022;0;0
"92";8;2022;0;0
"93";8;2022;0;0
"94";8;2022;0;0
"95";8;2022;0;0
"96";8;2022;0;0
"97";8;2022;0;0
"98";8;2022;0;0
"99";8;2022;0;0
"100";8;2022;0;2
"101";8;2022;0;0
"104";8;2022;0;0
"105";8;2022;0;0
"106";8;2022;0;0
"107";8;2022;0;0
"108";8;2022;0;0
"109";8;2022;0;0
"110";8;2022;0;0
"111";8;2022;0;0
"112";8;2022;0;0
"118";8;2022;0;1
"119";8;2022;0;0
"120";8;2022;0;0
"121";8;2022;0;1
"122";8;2022;0;0
"123";8;2022;1;1
"124";8;2022;1;1
"125";8;2022;0;1
"126";8;2022;1;5
"127";8;2022;0;0
"128";8;2022;1;3
"129";8;2022;0;0
"130";8;2022;0;1
"132";8;2022;0;0
"134";8;2022;0;20
"135";8;2022;0;2
"136";8;2022;0;4
"137";8;2022;0;0
"138";8;2022;0;0
"139";8;2022;0;2
"140";8;2022;0;0
"141";8;2022;0;0
"142";8;2022;0;0
"143";8;2022;0;2
"144";8;2022;0;1
"145";8;2022;0;2
"146";8;2022;0;1
"147";8;2022;0;0
"148";8;2022;0;1
"151";8;2022;0;0
"152";8;2022;0;0
"153";8;2022;0;1
"154";8;2022;0;3
"155";8;2022;0;0
"156";8;2022;0;0
"157";8;2022;0;0
"158";8;2022;0;0
"159";8;2022;0;0
"165";8;2022;0;0
"166";8;2022;0;0
"167";8;2022;0;0
"168";8;2022;0;0
"1";9;2022;0;0
"4";9;2022;0;1
"5";9;2022;2;15
"6";9;2022;0;2
"7";9;2022;0;0
"9";9;2022;0;6
"10";9;2022;0;18
"11";9;2022;0;0
"12";9;2022;0;12
"13";9;2022;0;11
"14";9;2022;0;25
"15";9;2022;1;4
"16";9;2022;1;5
"17";9;2022;0;0
"18";9;2022;1;8
"19";9;2022;0;9
"20";9;2022;0;4
"21";9;2022;0;2
"22";9;2022;0;0
"23";9;2022;0;1
"24";9;2022;0;1
"25";9;2022;0;0
"26";9;2022;0;0
"27";9;2022;0;1
"28";9;2022;0;0
"29";9;2022;0;1
"30";9;2022;0;1
"31";9;2022;0;0
"32";9;2022;0;2
"33";9;2022;1;2
"34";9;2022;0;2
"35";9;2022;0;5
"36";9;2022;0;1
"37";9;2022;0;0
"38";9;2022;0;0
"39";9;2022;0;0
"40";9;2022;1;0
"41";9;2022;0;0
"42";9;2022;0;8
"43";9;2022;0;0
"44";9;2022;0;1
"48";9;2022;0;1
"50";9;2022;0;1
"51";9;2022;0;1
"52";9;2022;0;1
"53";9;2022;0;0
"54";9;2022;0;1
"55";9;2022;0;2
"56";9;2022;0;0
"57";9;2022;0;0
"58";9;2022;1;1
"59";9;2022;0;0
"60";9;2022;0;1
"61";9;2022;0;0
"62";9;2022;0;1
"63";9;2022;0;0
"64";9;2022;0;0
"65";9;2022;0;3
"66";9;2022;0;4
"67";9;2022;0;0
"70";9;2022;0;0
"71";9;2022;0;2
"72";9;2022;0;0
"73";9;2022;0;1
"74";9;2022;0;1
"75";9;2022;0;0
"76";9;2022;0;7
"77";9;2022;0;10
"78";9;2022;0;2
"79";9;2022;0;0
"81";9;2022;0;2
"82";9;2022;0;3
"88";9;2022;0;1
"89";9;2022;0;3
"90";9;2022;0;0
"91";9;2022;0;0
"92";9;2022;0;1
"93";9;2022;0;3
"94";9;2022;0;0
"95";9;2022;0;0
"96";9;2022;0;1
"97";9;2022;0;0
"98";9;2022;0;0
"99";9;2022;0;1
"100";9;2022;0;1
"101";9;2022;0;1
"104";9;2022;0;0
"105";9;2022;0;0
"106";9;2022;0;0
"107";9;2022;0;0
"108";9;2022;0;0
"109";9;2022;0;0
"110";9;2022;0;0
"111";9;2022;0;1
"112";9;2022;0;0
"118";9;2022;0;1
"119";9;2022;0;1
"120";9;2022;0;0
"121";9;2022;0;1
"122";9;2022;0;0
"123";9;2022;1;1
"124";9;2022;0;1
"125";9;2022;0;1
"126";9;2022;0;4
"127";9;2022;0;0
"128";9;2022;0;1
"129";9;2022;0;0
"130";9;2022;0;0
"132";9;2022;0;0
"134";9;2022;1;13
"135";9;2022;0;2
"136";9;2022;0;3
"137";9;2022;0;0
"138";9;2022;0;0
"139";9;2022;0;0
"140";9;2022;0;0
"141";9;2022;0;1
"142";9;2022;0;0
"143";9;2022;0;1
"144";9;2022;0;0
"145";9;2022;0;0
"146";9;2022;0;1
"147";9;2022;0;0
"148";9;2022;0;0
"151";9;2022;0;0
"152";9;2022;0;0
"153";9;2022;0;0
"154";9;2022;0;0
"155";9;2022;0;0
"156";9;2022;0;0
"157";9;2022;0;1
"158";9;2022;0;0
"159";9;2022;0;0
"165";9;2022;0;0
"166";9;2022;0;1
"167";9;2022;1;1
"168";9;2022;0;0
"1";10;2022;0;1
"4";10;2022;0;0
"5";10;2022;1;6
"6";10;2022;0;2
"7";10;2022;0;1
"9";10;2022;1;12
"10";10;2022;1;16
"11";10;2022;0;0
"12";10;2022;0;8
"13";10;2022;0;10
"14";10;2022;0;19
"15";10;2022;0;1
"16";10;2022;1;7
"17";10;2022;0;0
"18";10;2022;0;5
"19";10;2022;0;7
"20";10;2022;1;6
"21";10;2022;0;0
"22";10;2022;0;1
"23";10;2022;0;0
"24";10;2022;1;0
"25";10;2022;0;0
"26";10;2022;2;0
"27";10;2022;0;2
"28";10;2022;0;0
"29";10;2022;0;1
"30";10;2022;0;0
"31";10;2022;0;0
"32";10;2022;0;2
"33";10;2022;0;2
"34";10;2022;0;2
"35";10;2022;0;2
"36";10;2022;0;1
"37";10;2022;0;1
"38";10;2022;0;0
"39";10;2022;0;0
"40";10;2022;0;0
"41";10;2022;0;1
"42";10;2022;0;2
"43";10;2022;0;0
"44";10;2022;0;1
"48";10;2022;0;1
"50";10;2022;0;1
"51";10;2022;0;1
"52";10;2022;0;2
"53";10;2022;0;1
"54";10;2022;0;2
"55";10;2022;0;0
"56";10;2022;0;0
"57";10;2022;0;3
"58";10;2022;0;0
"59";10;2022;0;0
"60";10;2022;2;1
"61";10;2022;0;1
"62";10;2022;0;4
"63";10;2022;0;1
"64";10;2022;0;0
"65";10;2022;0;3
"66";10;2022;1;3
"67";10;2022;0;1
"70";10;2022;0;2
"71";10;2022;0;0
"72";10;2022;0;1
"73";10;2022;0;1
"74";10;2022;0;1
"75";10;2022;0;0
"76";10;2022;0;5
"77";10;2022;2;13
"78";10;2022;0;0
"79";10;2022;0;0
"81";10;2022;0;2
"82";10;2022;0;5
"88";10;2022;0;0
"89";10;2022;0;2
"90";10;2022;0;1
"91";10;2022;0;1
"92";10;2022;0;0
"93";10;2022;0;0
"94";10;2022;0;0
"95";10;2022;0;1
"96";10;2022;0;0
"97";10;2022;0;0
"98";10;2022;0;0
"99";10;2022;0;0
"100";10;2022;0;0
"101";10;2022;0;0
"104";10;2022;0;0
"105";10;2022;0;0
"106";10;2022;0;0
"107";10;2022;0;0
"108";10;2022;0;1
"109";10;2022;0;0
"110";10;2022;0;0
"111";10;2022;0;0
"112";10;2022;0;0
"118";10;2022;0;4
"119";10;2022;0;0
"120";10;2022;0;1
"121";10;2022;0;0
"122";10;2022;0;0
"123";10;2022;0;4
"124";10;2022;0;2
